"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported","Expenditure","DeckNum","IsSoloTraveler","people_in_group","IsSoloChild","TransportedChildWithGroup","child"
1687,1,"1",FALSE,"F",334,"0","TRAPPIST-1e",26,TRUE,714.000000047729,450.000000155025,208.000000066122,2.20630158727906e-08,44.0000000274266,"Bases","Batte",0,7.2555912744785,"6","1",1,"0","0","0"
1688,1,"1",FALSE,"E",124,"1","TRAPPIST-1e",27,FALSE,233.000000009007,554.000000009212,2.10464406239268e-07,2.77663902535264e-09,1.18581387779685e-07,"Tyle","Webstenson",0,6.66822824886218,"5","0",2,"0","0","0"
1688,3,"1",TRUE,"G",262,"1","TRAPPIST-1e",19,FALSE,233.000000017551,1.30411136485843e-07,2.64335453598931e-08,2.76051001599349e-08,4.82200389676063e-08,"Line","Webstenson",1,5.45103845463961,"7","0",2,"0","0","0"
1690,1,"1",FALSE,"F",335,"0","TRAPPIST-1e",28,FALSE,2.11176891099665e-08,26.0000000269124,88.0000001033907,5.00000015903418,754.000000102879,"Heryle","Paulllegory",0,6.77193555631307,"6","1",1,"0","0","0"
1691,1,"1",FALSE,"F",321,"1","TRAPPIST-1e",27,FALSE,3482.00000012626,1234.00000004959,1155.00000005172,9.33716907469234e-08,6.37679912166775e-08,"Sesh","Giba",0,8.67778025612971,"6","1",1,"0","0","0"
1695,1,"1",FALSE,"G",264,"1","TRAPPIST-1e",26,FALSE,324.000000166689,2.11267067608695e-07,201.000000098353,2.00000005943153,256.000000087552,"Fredy","Moraleney",0,6.66313269678684,"7","1",1,"0","0","0"
1696,1,"0",FALSE,"B",55,"0","TRAPPIST-1e",43,FALSE,7.23527861626778e-09,760.00000008125,17.0000001249735,15331.0000000025,427.000000092389,"Alam","Iderinelay",0,9.71323462543454,"2","1",1,"0","0","0"
1697,1,"1",FALSE,"G",274,"0","TRAPPIST-1e",23,FALSE,4.58180002271961e-08,13.00000012232,9.28010800289569e-09,773.000000082442,1.19430817711855e-07,"Hollie","Blainson",0,6.66695679291177,"7","1",1,"0","0","0"
1698,1,"1",TRUE,"E",125,"1","PSO J318.5-22",14,FALSE,1.1265469535547e-07,2.55723775535055e-09,4.86263881416722e-08,6.67128345314467e-08,4.08932317123978e-09,"Cakes","Make",1,-15.2652113710452,"5","1",1,"1","0","0"
1699,1,"1",FALSE,"F",336,"0","55 Cancri e",47,FALSE,2.96416422765939e-08,574.000000058351,9.91896696197446e-08,1.0706871477998e-07,68.0000000926438,"Sall","Barkeretton",1,6.4645883042926,"6","1",1,"0","0","0"
1700,1,"0",TRUE,"B",74,"1","TRAPPIST-1e",17,FALSE,2.82921094813697e-09,7.33957795339543e-08,5.64811396309597e-09,3.38141352702959e-08,3.99889745601152e-08,"Zavior","Waring",1,-15.6754875361502,"2","0",2,"0","0","0"
1700,2,"0",FALSE,"B",74,"1","TRAPPIST-1e",64,FALSE,3.1141603157003e-08,4.00000001823676,1.45577683143421e-07,6200.00000014443,622.00000006541,"Solaron","Waring",0,8.82849412952595,"2","0",2,"0","0","0"
1704,1,"1",FALSE,"D",60,"1","TRAPPIST-1e",13,FALSE,1112.00000003796,9.47205043200576e-08,687.000000083085,8.56566327812787e-08,3.00000008920764,"Tors","Breke",0,7.49665243838506,"4","1",1,"1","0","0"
1705,1,"1",FALSE,"E",126,"1","TRAPPIST-1e",29,TRUE,1.07366359476613e-07,7.02578809684866e-09,6.7468151787598e-08,2.02736630733524e-07,6.23028486796812e-08,"Barave","Chake",0,-14.62093147603,"5","1",1,"0","0","0"
1708,1,"1",FALSE,"F",338,"0","PSO J318.5-22",70,FALSE,2.61049143563163e-07,3.00000013710146,1.000000086146,2.0000001088533,1290.00000005034,"Lavey","Hopez",0,7.16703787740874,"6","1",1,"0","0","0"
1709,1,"1",FALSE,"F",326,"1","TRAPPIST-1e",23,FALSE,31.0000000918036,7.42582794811165e-09,1247.00000004848,1.02906252894864e-07,47.0000002085251,"Jurbet","Minen",0,7.18916773876684,"6","0",7,"0","0","0"
1709,2,"1",FALSE,"D",61,"1","TRAPPIST-1e",23,FALSE,2210.00000010197,2.32692234907282e-07,89.0000000365404,1.6665041138732e-07,4.93846950882156e-08,"Bet","Minen",1,7.74022952501861,"4","0",7,"0","0","0"
1709,3,"1",FALSE,"F",747.236970108044,"1","TRAPPIST-1e",35,FALSE,1313.00000016109,4.13252797402098e-08,24.0000000213988,1.39957812570476e-08,1.00000000481127,"Bleark","Minen",0,7.19893124086951,"6","0",7,"0","0","0"
1709,4,"1",FALSE,"E",127,"1","TRAPPIST-1e",17,FALSE,1744.00000002,5.29845498576216e-09,136.000000224349,8.00000010801718,8.00000002951772,"Donut","Minen",0,7.54750168301918,"5","0",7,"0","0","0"
1709,5,"1",TRUE,"F",326,"1","TRAPPIST-1e",26,FALSE,1.17119843953351e-07,4.54448256576725e-08,1.02594475919707e-07,1.34391747415357e-07,1.00875921432084e-08,"Fams","Minen",1,-14.7079908098973,"6","0",7,"0","0","0"
1709,6,"1",FALSE,"D",61,"1","TRAPPIST-1e",15,FALSE,1554.00000023869,9.63393760491342e-08,646.000000034669,20.0000000362127,1241.00000000041,"Tyog","Minen",0,8.14931284375275,"4","0",7,"0","0","0"
1709,7,"1",FALSE,"F",326,"1","TRAPPIST-1e",19,FALSE,285.000000102447,54.000000097425,1246.00000002293,102.000000054775,1.39492511789423e-07,"Cocowl","Minen",0,7.4307070827932,"6","0",7,"0","0","0"
1711,1,"1",FALSE,"F",327,"1","TRAPPIST-1e",51,FALSE,437.000000054965,244.000000101503,908.000000169445,825.000000147515,8.91418686465523e-08,"NONE","NONE",0,7.78904040189052,"6","1",1,"0","0","0"
1712,1,"1",FALSE,"F",339,"0","TRAPPIST-1e",17,FALSE,139.000000018707,1.7679690103823e-08,959.000000232234,21.0000000155204,1.1094912916827e-07,"NONE","NONE",0,7.020190708665,"6","0",2,"0","0","0"
1712,2,"1",FALSE,"F",339,"0","TRAPPIST-1e",27,FALSE,103.000000018679,1.00000009620577,49.0000001506391,2421.00000007773,24.0000000200053,"Cinets","Pamca",0,7.86249719737037,"6","0",2,"0","0","0"
1713,1,"1",FALSE,"G",277,"0","TRAPPIST-1e",43,FALSE,84.0000001505376,726.00000002174,2.00000007195485,7.4950098771426e-08,2.62721337447303e-07,"Calvia","Dyers",0,6.69950034087831,"7","1",1,"0","0","0"
1714,1,"1",FALSE,"G",265,"1","TRAPPIST-1e",5,FALSE,3.28841361932795e-08,1.1396804427081e-07,2.41485480858793e-07,1.39238769531196e-07,2.52919949161808e-08,"Lorian","Parsoney",0,-14.4081457918162,"7","1",1,"1","0","0"
1715,1,"1",TRUE,"G",266,"1","TRAPPIST-1e",17,FALSE,5.19261531201663e-08,2.22860276139402e-07,1.7194023587026e-07,5.03386500007726e-08,1.78519020224201e-07,"Camily","Mirandry",0,-14.2076878385533,"7","1",1,"1","0","0"
1717,1,"1",FALSE,"E",105,"0","TRAPPIST-1e",40,FALSE,813.000000016934,4.91898282782505e-08,473.00000008197,236.000000127815,7.36571922599455e-08,"Alicey","Franankson",1,7.32778053865131,"5","0",2,"0","0","0"
1717,2,"1",FALSE,"E",105,"0","TRAPPIST-1e",38,FALSE,4.00000001363081,4.27192122221105e-08,2.97490413462353e-08,6.0628468735841e-08,1679.00000023037,"Yola","Fielsenders",0,7.42833319441487,"5","0",2,"0","0","0"
1718,1,"1",TRUE,"G",128.491724373696,"0","TRAPPIST-1e",20,FALSE,1.41633031249453e-07,8.33413246046849e-08,1.50661673516318e-07,2.59452310584577e-08,1.84805973497588e-08,"Elindy","Reyervaney",1,-14.6828638560883,"7","1",1,"0","0","0"
1719,1,"1",TRUE,"G",278,"0","TRAPPIST-1e",13,FALSE,9.28951153773675e-08,5.62975818385048e-08,373.897279126659,3.91416070342748e-08,5.156276580717e-09,"Kerryn","Savaraldez",0,5.92398110546595,"7","1",1,"1","0","0"
1723,1,"1",FALSE,"E",128,"1","TRAPPIST-1e",15,FALSE,852.00000006009,1.159690120131e-07,7.35851441909696e-08,135.000000073271,5.50602959876937e-08,"Ivaney","Holcompson",0,6.89467003981643,"5","1",1,"1","0","0"
1724,1,"0",FALSE,"A",21,"1","55 Cancri e",59,FALSE,8.00000016333016,1563.00000008237,2.7246568630374e-09,73.0000001089926,31.0000000730734,"Hekark","Diateous",1,7.42356844451617,"1","1",1,"0","0","0"
1725,1,"1",FALSE,"F",328,"1","TRAPPIST-1e",24,FALSE,2.24349575554631e-10,201.000000006576,4.46395464327798e-08,3.49100909427911e-08,603.000000001736,"Breney","Wheelez",0,6.68959926928853,"6","1",1,"0","0","0"
1727,1,"1",TRUE,"F",342,"0","55 Cancri e",25.4913913805997,FALSE,1.3980338518417e-08,1.324889645737e-07,1.57230096870404e-07,7.70015450490233e-08,8.46703222762645e-08,"Gibil","Barte",1,-14.5804303256553,"6","0",2,"0","0","0"
1727,2,"1",FALSE,"D",54,"0","55 Cancri e",52,FALSE,1279.00000014511,1.42908641768246e-07,1061.00000006054,359.000000029416,2.42370033878803e-10,"Emoles","Barte",0,7.90063661315814,"4","0",2,"0","0","0"
1728,1,"1",FALSE,"G",280,"0","TRAPPIST-1e",38,FALSE,553.000000153919,9.14213994360762e-08,7.28215541162719e-08,87.0000000500847,243.000000059052,"Elle","Bakerson",0,6.78332520108788,"7","1",1,"0","0","0"
1729,1,"1",FALSE,"F",343,"0","TRAPPIST-1e",26,FALSE,21.0000000299285,1.61210860558792e-07,499.000000072799,568.000000055326,3.26256466755719e-07,"Billya","Merce",1,6.9920964280092,"6","1",1,"0","0","0"
1730,1,"1",FALSE,"E",106,"0","55 Cancri e",17,FALSE,68.00000004409,1.77869705493424e-07,1.67272140479924e-07,1.50558172640792e-07,795.000000120798,"Elson","Curton",1,6.76041469184888,"5","1",1,"1","0","0"
1731,1,"1",TRUE,"G",281,"0","PSO J318.5-22",17,FALSE,4.20577167113684e-08,7.21082983286194e-08,8.86495640177388e-08,1.10314314374363e-07,2.35639346544234e-07,"Alfrey","Santry",1,-14.4155878117114,"7","1",1,"1","0","0"
1733,1,"1",FALSE,"F",344,"0","TRAPPIST-1e",15,FALSE,1336.00000015103,108.000000104242,6.92289133542498e-08,1.45637381049628e-07,1.94779829530061e-07,"Stevey","Chanan",0,7.27517231991324,"6","1",1,"1","0","0"
1734,1,"1",TRUE,"G",283,"0","TRAPPIST-1e",30,FALSE,7.80434547766941e-09,1.49187634269152e-09,1.05572648776231e-08,2.68616814103926e-08,1.95129388153825e-08,"Guadae","Patrichane",1,-16.5301608882227,"7","1",1,"0","0","0"
1736,1,"1",TRUE,"G",284,"0","PSO J318.5-22",22,FALSE,1.09942918889186e-07,5.44197810347927e-08,8.65435229910257e-09,2.71881970294027e-07,5.07432415737917e-08,"Therry","Blancoy",0,-14.5174114121937,"7","1",1,"0","0","0"
1738,1,"1",FALSE,"E",129,"1","TRAPPIST-1e",18,FALSE,1.80968196669181e-07,2.98247373821604e-08,19.0000000942111,467.00000006091,248.137499563198,"Rosey","Sawyerson",0,6.59869634067421,"5","0",2,"0","0","0"
1738,2,"1",TRUE,"G",268,"1","55 Cancri e",22,FALSE,5.4454116404775e-08,2.14435864602148e-08,3.00425940266709e-08,1.1910205089928e-07,4.47376401504636e-08,"Wenny","Sawyerson",1,-15.1256590696028,"7","0",2,"0","0","0"
1739,1,"1",TRUE,"G",269,"1","PSO J318.5-22",20,FALSE,8.31217430382378e-08,6.82860190669861e-08,4.75605882805642e-09,2.17092178863429e-07,6.36064746737993e-08,"Wine","Jarvey",1,-14.6436473951092,"7","1",1,"0","0","0"
1740,1,"1",FALSE,"G",270,"1","TRAPPIST-1e",22,FALSE,762.000000049689,13.00000016837,10.0000003197991,1.21306734335271e-07,1.17508181856905e-07,"Eillis","Torrez",0,6.6656837187718,"7","1",1,"0","0","0"
1742,1,"1",FALSE,"D",55,"0","PSO J318.5-22",34,TRUE,49.0000000523874,478.000000095514,387.000000023016,1.10006596543105e-07,2.11522895841858e-07,"Anack","Trad",0,6.81783057199293,"4","1",1,"0","0","0"
1745,1,"0",FALSE,"E",130,"1","TRAPPIST-1e",28,FALSE,1.01503322776918e-08,1310.00000001769,6.81193113484107e-09,221.000000040529,6064.00000003302,"NONE","NONE",0,8.93524541504412,"5","1",1,"0","0","0"
1746,1,"1",TRUE,"F",331,"1","TRAPPIST-1e",50,FALSE,1.47941695781219e-07,1.29816719484184e-07,2.71927136051662e-07,1.28978535926725e-08,3.84783392486614e-08,"Clers","Bache",1,-14.3245681719837,"6","1",1,"0","0","0"
1747,1,"1",FALSE,"G",271,"1","55 Cancri e",19,FALSE,2.11269319153139e-07,1.65898400832683e-07,496.000000043397,13.0000000899449,3.43961333188336e-08,"Line","Santantines",1,6.23244801762106,"7","1",1,"0","0","0"
1748,1,"1",FALSE,"G",287,"0","TRAPPIST-1e",21,FALSE,1.03255574431699e-07,5.8499696502541e-08,6.07180219315156e-08,2.00000005972976,807.000000062694,"Jeresa","Burchrison",0,6.69579891748482,"7","0",3,"0","1","0"
1748,2,"1",FALSE,"G",287,"0","TRAPPIST-1e",0,FALSE,8.46832585919186e-08,2.64845344651038e-07,1.00132322643302e-07,2.09205762872085e-08,1.10320309942953e-07,"Erice","Burchrison",0,-14.3586840924547,"7","0",3,"0","1","0"
1748,3,"1",FALSE,"G",287,"0","TRAPPIST-1e",4,FALSE,8.26958171309743e-08,7.59193794492227e-10,1.60618756942148e-07,9.04104217589077e-09,4.83011883274582e-08,"Keithy","Burchrison",1,-15.0147744719671,"7","0",3,"0","1","0"
1749,1,"1",TRUE,"G",288,"0","PSO J318.5-22",59,FALSE,6.1768171789982e-08,4.56946325407935e-08,2.1632259947262e-08,7.86026905847093e-08,7.63724238900745e-08,"Monald","Coley",0,-15.0740445210268,"7","1",1,"0","0","0"
1753,1,"1",TRUE,"G",272,"1","TRAPPIST-1e",24,FALSE,1.54322865541599e-07,1.15415307869235e-07,1.90268262112205e-08,1.1627912801885e-07,4.5244141763499e-08,"Amela","Moodson",1,-14.6133778606013,"7","1",1,"0","0","0"
1757,1,"1",FALSE,"F",334,"1","TRAPPIST-1e",67,FALSE,26.0000000225903,809.000000056933,1.20892795495744e-07,39.000000112064,26.0000000168688,"Juline","Bradamss",0,6.80239476369025,"6","1",1,"0","0","1"
1758,1,"1",FALSE,"G",274,"1","TRAPPIST-1e",55,FALSE,587.000000079915,6.35806983363601e-08,2.17594756121647e-08,318.000000200411,3.00000000139201,"Maril","Fielsenders",0,6.81124437900554,"7","1",1,"0","0","0"
1760,1,"1",FALSE,"F",336,"1","TRAPPIST-1e",50,FALSE,742.000000100026,21.0000000177816,10.0000000193075,26.0000001069347,4.00000001542822,"Elicey","Cardsay",0,6.6883547142699,"6","1",1,"0","0","0"
1761,1,"1",FALSE,"F",347,"0","55 Cancri e",23,FALSE,145.000000197368,490.000000067927,17.0000002557167,49.0000001013138,1.0000000753324,"Ine","Sweekstarks",0,6.55393340501962,"6","1",1,"0","0","0"
1762,1,"1",FALSE,"E",132,"1","PSO J318.5-22",21,FALSE,2400.00000007692,7.00000007991238,3.64644360973995e-08,20.0000000945949,6.982269709038e-08,"Sylvin","Casez",1,7.79441120587399,"5","1",1,"0","0","0"
1764,1,"1",TRUE,"F",337,"1","TRAPPIST-1e",59,FALSE,6.80319917300072e-08,1.79458684572533e-07,1.03140790939868e-07,1.27355461393492e-07,6.66690452800394e-08,"Gies","Laai",1,-14.4231114821206,"6","0",2,"0","0","0"
1764,2,"1",FALSE,"E",134,"1","TRAPPIST-1e",18,FALSE,1.19193086425172e-07,7.34760833687283e-08,8.7093498312608e-08,1.03681194876936e-08,1.40390950194993e-07,"Cin","Laai",0,-14.6582680200696,"5","0",2,"0","0","0"
1766,1,"1",FALSE,"F",338,"1","55 Cancri e",21,FALSE,112.000000063341,1.3021500949704e-07,4.7212380679416e-08,1.86333490341873e-08,1333.00000003442,"Ronne","Adavisons",0,7.27586460074987,"6","1",1,"0","0","0"
1767,1,"0",TRUE,"C",65,"1","55 Cancri e",14,FALSE,1.02048461993894e-07,1.45354835153901e-07,2.05245952386314e-08,2.60285349549438e-08,9.65703041776295e-08,"Hekaron","Gleroling",1,-14.7557694154155,"3","0",4,"0","0","0"
1767,2,"0",FALSE,"C",65,"1","TRAPPIST-1e",50,FALSE,3677.00000007336,782.000000105121,9.90524371447018e-08,6.00000011096165,1168.00000002349,"Decruxa","Stewder",1,8.63639743896785,"3","0",4,"0","0","0"
1767,3,"0",FALSE,"C",65,"1","TRAPPIST-1e",32,FALSE,2973.0000000106,3368.00000014407,124.000000082424,57.0000000785036,42.0000000083584,"Coxatik","Gleroling",1,8.78935545225933,"3","0",4,"0","0","0"
1767,4,"0",TRUE,"C",65,"1","TRAPPIST-1e",46,FALSE,1.09553917466637e-07,9.63004225801422e-09,2.04604320268922e-08,3.0088070453984e-08,3.01336680050704e-08,"Coxah","Gleroling",1,-15.4256180434594,"3","0",4,"0","0","0"
1768,1,"1",FALSE,"G",276,"1","TRAPPIST-1e",20.1414577529722,FALSE,1.1498982712673e-08,24.0000000902168,3.00608023821151e-08,732.000000198762,6.42086535495271e-08,"Artis","Beckeey",0,6.62804137670169,"7","1",1,"0","0","0"
1769,1,"1",TRUE,"F",339,"1","TRAPPIST-1e",58,FALSE,3.91859661819839e-08,1.84188947484118e-07,4.04142463805593e-08,1.22752440501745e-07,7.1595508962347e-08,"Choney","Sinda",1,-14.5960973318892,"6","1",1,"0","0","0"
1772,1,"1",FALSE,"F",348,"0","TRAPPIST-1e",30,FALSE,1220.00000001442,1.26954092898093e-08,49.0000000432907,39.0000001419438,5.36874362933925e-08,"Cheats","Butty",0,7.17625453222054,"6","1",1,"0","0","0"
1774,1,"1",TRUE,"E",135,"1","TRAPPIST-1e",30,FALSE,1.88330099916396e-07,1.63935467260695e-07,7.93505245401111e-08,1.17372206899448e-07,1.9040087372543e-07,"Anakes","Canie",1,-14.1174414343947,"5","1",1,"0","0","0"
1775,1,"1",FALSE,"G",277,"1","TRAPPIST-1e",43,FALSE,1.79628068115156e-09,8.4790667631333e-08,870.000000015431,5.6427454190615e-08,14.000000167813,"Murie","Mejiaddox",1,6.78445706300671,"7","1",1,"0","0","0"
1776,1,"1",FALSE,"G",278,"1","TRAPPIST-1e",21,FALSE,1.44657866976363e-08,1.04740753414769e-07,809.0000000243,1.85840870543836e-07,1.25279806235234e-07,"Lynnon","Wolffy",0,6.69579891762045,"7","1",1,"0","0","0"
1778,1,"1",TRUE,"G",279,"1","PSO J318.5-22",15,FALSE,1.06680778847672e-07,2.90626816919711e-08,1.60369035046808e-07,5.55753972890838e-08,2.71799960654765e-08,"Stanya","Adkinson",0,-14.7860782706235,"7","1",1,"1","0","0"
1779,1,"1",FALSE,"F",349,"0","55 Cancri e",37,FALSE,164.000000010641,603.00000002324,9.88920407351134e-08,7.02037159046926e-08,11.0000000727086,"Evan","Hermanapp",1,6.65672652453274,"6","1",1,"0","0","0"
1781,1,"0",FALSE,"C",66,"1","55 Cancri e",28,FALSE,5.46540446224048e-08,11026.0000001172,9.46869941881122e-08,4.5344762891605e-08,12.0000000175167,"Alballa","Brailidy",1,9.30909914402929,"3","1",1,"0","0","0"
1782,1,"1",TRUE,"F",594.241024761325,"1","TRAPPIST-1e",28,FALSE,7.76311419275197e-08,1.25199132175618e-07,8.83416827125055e-09,1.36869255045699e-08,9.73043495990315e-08,"Stald","Moodson",0,-14.9466799723497,"6","0",2,"0","0","0"
1782,2,"1",FALSE,"F",341,"1","TRAPPIST-1e",40,FALSE,596.000000237496,15.3989853467855,135.000000038628,73.0000000532566,2.63686499008949e-07,"Carold","Moodson",0,6.70857112754775,"6","0",2,"0","0","0"
1783,1,"1",FALSE,"G",281,"1","55 Cancri e",42,FALSE,28.0000000364466,1.37282856010142e-07,1.26030370207634e-07,2.61182762121833e-07,591.000000063314,"Carma","Garnettiz",0,6.42810527369309,"7","0",2,"0","0","0"
1783,2,"1",TRUE,"G",281,"1","PSO J318.5-22",21,FALSE,8.78548565827346e-08,1.36632682400372e-09,1.29942714878013e-07,7.68831139698041e-08,9.20572767698206e-09,"Francy","Garnettiz",0,-15.0021257479712,"7","0",2,"0","0","0"
1796,1,"0",TRUE,"C",67,"1","TRAPPIST-1e",26,FALSE,4.54674233491324e-08,1.53814701159713e-07,7.4695097343637e-08,3.05435345141922e-08,6.95028787647803e-08,"Alcyon","Hariourcal",1,-14.79894684599,"3","1",1,"0","0","0"
1797,1,"0",TRUE,"B",57,"0","55 Cancri e",33,FALSE,2.45617962080277e-07,9.84612393619892e-08,4.9531937266481e-09,2.8401034456309e-07,1.7315480060434e-08,"Dhenar","Blanspe",1,-14.2457425184876,"2","1",1,"0","0","0"
1798,1,"1",FALSE,"E",137,"1","TRAPPIST-1e",39,FALSE,1.00000004823762,275.000000150276,33.0000000731445,376.000000017314,105.000000095143,"Bel","Mcfarley",0,6.67203294594729,"5","1",1,"0","0","0"
1799,1,"1",FALSE,"G",295,"0","TRAPPIST-1e",19,FALSE,5.00000010452812,639.000000093825,6.63754199404651e-08,84.0000002878132,180.000000048592,"Shalle","Leonaldez",0,6.81124437926333,"7","1",1,"0","0","0"
1800,1,"1",FALSE,"G",283,"1","55 Cancri e",12,FALSE,1.09067037359429e-07,1.44565761604991e-07,1.04394125128617e-08,8.58579660244813e-08,4.48140638142189e-08,"Jarena","Goffey",1,-14.745027772097,"7","0",3,"0","1","0"
1800,3,"1",TRUE,"G",283,"1","TRAPPIST-1e",0,FALSE,8.37711469592931e-09,1.77231767067884e-08,2.23499447135407e-08,9.09892664929948e-08,1.4485068710403e-07,"Vick","Goffey",0,-15.0732703256971,"7","0",3,"0","1","0"
1800,5,"1",TRUE,"G",283,"1","TRAPPIST-1e",1,FALSE,4.02572368029172e-08,9.98542381223352e-09,3.36603802969635e-08,8.34650564245234e-08,1.31473594113456e-07,"Wandy","Goffey",1,-15.0233518638023,"7","0",3,"0","1","0"
1802,1,"1",FALSE,"E",109,"0","TRAPPIST-1e",33,FALSE,1.08487489358695e-07,8.8585752004438e-08,2.00000010928309,787.000000062862,1.00000012161252,"Alley","Brantuarez",0,6.67203294608237,"5","1",1,"0","0","0"
1803,1,"1",FALSE,"F",354,"0","55 Cancri e",23,FALSE,1.10484724154764e-08,169.000000074544,1.39642931521505e-07,553.000000129123,9.27062622208809e-08,"Nelsie","Puckley",0,6.58202513951203,"6","1",1,"0","0","0"
1806,1,"1",FALSE,"E",138,"1","TRAPPIST-1e",26,FALSE,4.59677573153945e-08,8.18135803351678e-08,1.66443530177163e-07,1.14419107932774e-08,1.14149237668304e-07,"Goos","Hotte",0,-14.6834492780978,"5","1",1,"0","0","0"
1807,1,"0",FALSE,"B",58,"0","55 Cancri e",30,FALSE,1.00179733346265e-08,3722.00000001783,4.00000015110722,140.000000022919,4045.00000004086,"Ainor","Ingetrody",0,8.97600947505208,"2","1",1,"0","0","0"
1808,1,"1",FALSE,"F",346,"1","TRAPPIST-1e",33,FALSE,4.70557880467945e-09,763.000000031054,8.00000001076737,2.00000000602096,30.0000001106092,"Rician","Pollarkeeks",0,6.68835471414995,"6","1",1,"0","0","0"
1812,1,"0",FALSE,"F",357,"0","TRAPPIST-1e",25,FALSE,9.00000005036028,852.000000110673,73.0000001245688,12.0000000857574,57.0000000085366,"Agnesa","Hickson",1,6.9107507883407,"6","1",1,"0","0","0"
1816,1,"0",FALSE,"C",68,"1","TRAPPIST-1e",60,TRUE,1891.00000009455,640.000000001842,9.00859674878842e-08,360.000000030241,52.000000048209,"Naosura","Dicomeng",1,7.98718474832349,"3","0",2,"0","0","0"
1816,2,"0",FALSE,"C",68,"1","TRAPPIST-1e",41,FALSE,1.83881100143928e-07,2334.00000002834,1.00000006316771,6.00000009209189,23.0000000700758,"Shail","Tertchty",1,7.76811037871108,"3","0",2,"0","0","0"
1817,1,"1",FALSE,"F",349,"1","PSO J318.5-22",16,FALSE,112.000000068275,5.5319106918749e-08,38.0000000890438,77.0000000807306,443.000000022595,"Marky","Lanks",0,6.5072777128566,"6","1",1,"1","0","0"
1818,1,"1",TRUE,"G",297,"0","TRAPPIST-1e",17,FALSE,1.2465676628116e-07,5.01277622250682e-08,1.21179102955575e-07,1.4582182587872e-07,1.5549753455029e-09,"Felia","Portananney",1,-14.6289278909494,"7","1",1,"1","0","0"
1821,1,"1",FALSE,"G",298,"0","TRAPPIST-1e",26,FALSE,342.745742719556,4.00000005260313,361.000000098568,1.88393572142698e-07,19.0000001162582,"Ronna","Cohendright",0,6.58857668207801,"7","1",1,"0","0","0"
1822,1,"1",FALSE,"G",299,"0","TRAPPIST-1e",31,FALSE,2.0000001006119,811.000000141931,5.6080028352635e-08,1.20727463066926e-08,1.40502246030083e-07,"Charly","Mirez",1,6.70073111010279,"7","1",1,"0","0","0"
1823,1,"0",FALSE,"C",0,"1","TRAPPIST-1e",67,FALSE,143.000000124522,68.0000000289634,496.000000091118,182.00000009684,9.00000008588249,"Loree","Byerson",1,6.80017006877806,"3","1",1,"0","0","1"
1826,1,"1",FALSE,"F",351,"1","55 Cancri e",16,FALSE,1.1009797164054e-07,231.000000122384,569.000000017793,2.00000012812712,1.27130808489823e-07,"Mollen","Lewintos",0,6.68710860849685,"6","1",1,"1","0","0"
1827,1,"1",FALSE,"F",352,"1","55 Cancri e",24,FALSE,9.46155774084344e-08,94.0000000607008,1.00000003843056,56.0000000417617,427.000000083419,"Chrisa","Norrison",0,6.35957386922416,"6","1",1,"0","0","0"
1828,1,"1",FALSE,"F",361,"0","TRAPPIST-1e",19,FALSE,6.84804455076978e-08,1333.00000011242,3.00000000993083,624.000000037117,254.000000106889,"Thelix","Hultz",1,7.70255611341982,"6","1",1,"0","0","0"
1829,1,"0",FALSE,"D",56,"0","55 Cancri e",48,FALSE,5.75281559351263e-08,3578.00000023306,80.0000001346505,123.000000023267,1428.21347094517,"NONE","NONE",1,8.55818415816747,"4","0",4,"0","0","0"
1829,2,"0",FALSE,"D",56,"0","TRAPPIST-1e",30,FALSE,1.00000008112986,6398.00000002885,2.60727427605581e-08,2.00000014739434,295.000000128677,"Propsh","Clumshangs",1,8.80926561223086,"4","0",4,"0","0","0"
1829,4,"0",FALSE,"D",56,"0","TRAPPIST-1e",28,TRUE,6.69604982188391e-08,4424.00000007727,3.00000017614131,207.000000076571,1572.00000014983,"Hadiram","Gloother",1,8.73327184509643,"4","0",4,"0","0","0"
1829,6,"0",FALSE,"D",56,"0","TRAPPIST-1e",29,FALSE,1.27550866766671e-07,699.000000023203,1.14892376591451e-07,3.819013022709e-08,1955.00000014137,"Ankark","Persed",0,7.8838232150599,"4","0",4,"0","0","0"
1831,1,"1",TRUE,"G",288,"1","TRAPPIST-1e",22,FALSE,1.9133954729414e-07,1.83694892973637e-07,8.5503765038779e-08,1.00482422884457e-09,1.46437586191347e-07,"Almary","Gordanieves",0,-14.3131228375169,"7","1",1,"0","0","0"
1833,1,"0",FALSE,"C",61,"0","55 Cancri e",48,FALSE,140.000000015812,127.000000165889,1.19269969806954e-08,4102.00000001077,521.000000055055,"Mirark","Scoudelle",0,8.49494758252198,"3","1",1,"0","0","0"
1836,1,"1",FALSE,"F",362,"0","TRAPPIST-1e",23,FALSE,1639.00000004803,1218.0000001274,3.38769478941134e-08,1.00000008861569,1.71676521286009e-08,"Ronne","Meleon",1,7.95787735860006,"6","1",1,"0","0","0"
1841,1,"1",FALSE,"F",365,"0","TRAPPIST-1e",55,FALSE,1104.00000015084,1.42283019235068e-07,3.70035056350589e-08,4.60604455938824e-08,1.49456296968931e-07,"Ivaney","Flynney",0,7.00669522731317,"6","1",1,"0","0","0"
